Group Index,Label
12878,Normal
12879,Normal
12880,Normal
12881,Normal
12882,Normal
12883,Normal
12884,Normal
12885,Normal
12886,Normal
12887,Normal
12888,Normal
12889,Normal
12890,Normal
12891,Normal
12892,Normal
12893,Normal
12894,Normal
12895,Normal
12896,Normal
12897,Normal
12898,Normal
12899,Normal
12900,Normal
12901,Normal
12902,Normal
12903,Normal
12904,Normal
12905,Normal
12906,Normal
12907,Normal
12908,Normal
12909,Normal
12910,Normal
12911,Normal
12912,Normal
12913,Normal
12914,Normal
12915,Normal
12916,Normal
12917,Normal
12918,Normal
12919,Normal
12920,Normal
12921,Normal
12922,Normal
12923,Normal
12924,Normal
12925,Normal
12926,Normal
12927,Normal
12928,Normal
12929,Normal
12930,Normal
12931,Normal
12932,Normal
12933,Normal
12934,Normal
12935,Normal
12936,Normal
12937,Normal
12938,Normal
12939,Normal
12940,Normal
12941,Normal
12942,Normal
12943,Normal
12944,Normal
12945,Normal
12946,Normal
12947,Normal
12948,Normal
12949,Normal
12950,Normal
12951,Normal
12952,Normal
12953,Normal
12954,Normal
12955,Normal
12956,Normal
12957,Normal
12958,Normal
12959,Normal
12960,Normal
12961,Normal
12962,Normal
12963,Normal
12964,Normal
12965,Normal
12966,Normal
12967,Normal
12968,Normal
12969,Normal
12970,Normal
12971,Normal
12972,Normal
12973,Normal
12974,Normal
12975,Normal
12976,Normal
12977,Normal
12978,Normal
12979,Normal
12980,Normal
12981,Normal
12982,Normal
12983,Normal
12984,Normal
12985,Normal
12986,Normal
12987,Normal
12988,Normal
12989,Normal
12990,Normal
12991,Normal
12992,Normal
12993,Normal
12994,Normal
12995,Normal
12996,Normal
12997,Normal
12998,Normal
12999,Normal
13000,Normal
13001,Normal
13002,Normal
13003,Normal
13004,Normal
13005,Normal
13006,Normal
13007,Normal
13008,Normal
13009,Normal
13010,Normal
13011,Normal
13012,Normal
13013,Normal
13014,Normal
13015,Normal
13016,Normal
13017,Normal
13018,Normal
13019,Normal
13020,Normal
13021,Normal
13022,Normal
13023,Normal
13024,Normal
13025,Normal
13026,Normal
13027,Normal
13028,Normal
13029,Normal
13030,Normal
13031,Normal
13032,Normal
13033,Normal
13034,Normal
13035,Normal
13036,Normal
13037,Normal
13038,Normal
13039,Normal
13040,Normal
13041,Normal
13042,Normal
13043,Normal
13044,Normal
13045,Normal
13046,Normal
13047,Normal
13048,Normal
13049,Normal
13050,Normal
13051,Normal
13052,Normal
13053,Normal
13054,Normal
13055,Normal
13056,Normal
13057,Normal
13058,Normal
13059,Normal
13060,Normal
13061,Normal
13062,Normal
13063,Normal
13064,Normal
13065,Normal
13066,Normal
13067,Normal
13068,Normal
13069,Normal
13070,Normal
13071,Normal
13072,Normal
13073,Normal
13074,Normal
13075,Normal
13076,Normal
13077,Normal
13078,Normal
13079,Normal
13080,Normal
13081,Normal
13082,Normal
13083,Normal
13084,Normal
13085,Normal
13086,Normal
13087,Normal
13088,Normal
13089,Normal
13090,Normal
13091,Normal
13092,Normal
13093,Normal
13094,Normal
13095,Normal
13096,Normal
13097,Normal
13098,Normal
13099,Normal
13100,Normal
13101,Normal
13102,Normal
13103,Normal
13104,Normal
13105,Normal
13106,Normal
13107,Normal
13108,Normal
13109,Normal
13110,Normal
13111,Normal
13112,Normal
13113,Normal
13114,Normal
13115,Normal
13116,Normal
13117,Normal
13118,Normal
13119,Normal
13120,Normal
13121,Normal
13122,Normal
13123,Normal
13124,Normal
13125,Normal
13126,Normal
13127,Normal
13128,Normal
13129,Normal
13130,Normal
13131,Normal
13132,Normal
13133,Normal
13134,Normal
13135,Normal
13136,Normal
13137,Normal
13138,Normal
13139,Normal
13140,Normal
13141,Normal
13142,Normal
13143,Normal
13144,Normal
13145,Normal
13146,Normal
13147,Normal
13148,Normal
13149,Normal
13150,Normal
13151,Normal
13152,Normal
13153,Normal
13154,Normal
13155,Normal
13156,Normal
13157,Normal
13158,Normal
13159,Normal
13160,Normal
13161,Normal
13162,Normal
13163,Normal
13164,Normal
13165,Normal
13166,Normal
13167,Normal
13168,Normal
13169,Normal
13170,Normal
13171,Normal
13172,Normal
13173,Normal
13174,Normal
13175,Normal
13176,Normal
13177,Normal
13178,Normal
13179,Normal
13180,Normal
13181,Normal
13182,Normal
13183,Normal
13184,Normal
13185,Normal
13186,Normal
13187,Normal
13188,Normal
13189,Normal
13190,Normal
13191,Normal
13192,Normal
13193,Normal
13194,Normal
13195,Normal
13196,Normal
13197,Normal
13198,Normal
13199,Normal
13200,Normal
13201,Normal
13202,Normal
13203,Normal
13204,Normal
13205,Normal
13206,Normal
13207,Normal
13208,Normal
13209,Normal
13210,Normal
13211,Normal
13212,Normal
13213,Normal
13214,Normal
13215,Normal
13216,Normal
13217,Normal
13218,Normal
13219,Normal
13220,Normal
13221,Normal
13222,Normal
13223,Normal
13224,Normal
13225,Normal
13226,Normal
13227,Normal
13228,Normal
13229,Normal
13230,Normal
13231,Normal
13232,Normal
13233,Normal
13234,Normal
13235,Normal
13236,Normal
13237,Normal
13238,Normal
13239,Normal
13240,Normal
13241,Normal
13242,Normal
13243,Normal
13244,Normal
13245,Normal
13246,Normal
13247,Normal
13248,Normal
13249,Normal
13250,Normal
13251,Normal
13252,Normal
13253,Normal
13254,Normal
13255,Normal
13256,Normal
13257,Normal
13258,Normal
13259,Normal
13260,Normal
13261,Normal
13262,Normal
13263,Normal
13264,Normal
13265,Normal
13266,Normal
13267,Normal
13268,Normal
13269,Normal
13270,Normal
13271,Normal
13272,Normal
13273,Normal
13274,Normal
13275,Normal
13276,Normal
13277,Normal
13278,Normal
13279,Normal
13280,Normal
13281,Normal
13282,Normal
13283,Normal
13284,Normal
13285,Normal
13286,Normal
13287,Normal
13288,Normal
13289,Normal
13290,Normal
13291,Normal
13292,Normal
13293,Normal
13294,Normal
13295,Normal
13296,Normal
13297,Normal
13298,Normal
13299,Normal
13300,Normal
13301,Normal
13302,Normal
13303,Normal
13304,Normal
13305,Normal
13306,Normal
13307,Normal
13308,Normal
13309,Normal
13310,Normal
13311,Normal
13312,Normal
13313,Normal
13314,Normal
13315,Normal
13316,Normal
13317,Normal
13318,Normal
13319,Normal
13320,Normal
13321,Normal
13322,Normal
13323,Normal
13324,Normal
13325,Normal
13326,Normal
13327,Normal
13328,Normal
13329,Normal
13330,Normal
13331,Normal
13332,Normal
13333,Normal
13334,Normal
13335,Normal
13336,Normal
13337,Normal
13338,Normal
13339,Normal
13340,Normal
13341,Normal
13342,Normal
13343,Normal
13344,Normal
13345,Normal
13346,Normal
13347,Normal
13348,Normal
13349,Normal
13350,Normal
13351,Normal
13352,Normal
13353,Normal
13354,Normal
13355,Normal
13356,Normal
13357,Normal
13358,Normal
13359,Normal
13360,Normal
13361,Normal
13362,Normal
13363,Normal
13364,Normal
13365,Normal
13366,Normal
13367,Normal
13368,Normal
13369,Normal
13370,Normal
13371,Normal
13372,Normal
13373,Normal
13374,Normal
13375,Normal
13376,Normal
13377,Normal
13378,Normal
13379,Normal
13380,Normal
13381,Normal
13382,Normal
13383,Normal
13384,Normal
13385,Normal
13386,Normal
13387,Normal
13388,Normal
13389,Normal
13390,Normal
13391,Normal
13392,Normal
13393,Normal
13394,Normal
13395,Normal
13396,Normal
13397,Normal
13398,Normal
13399,Normal
13400,Normal
13401,Normal
13402,Normal
13403,Normal
13404,Normal
13405,Normal
13406,Normal
13407,Normal
13408,Normal
13409,Normal
13410,Normal
13411,Normal
13412,Normal
13413,Normal
13414,Normal
13415,Normal
13416,Normal
13417,Normal
13418,Normal
13419,Normal
13420,Normal
13421,Normal
13422,Normal
13423,Normal
13424,Normal
13425,Normal
13426,Normal
13427,Normal
13428,Normal
13429,Normal
13430,Normal
13431,Normal
13432,Normal
13433,Normal
13434,Normal
13435,Normal
13436,Normal
13437,Normal
13438,Normal
13439,Normal
13440,Normal
13441,Normal
13442,Normal
13443,Normal
13444,Normal
13445,Normal
13446,Normal
13447,Normal
13448,Normal
13449,Normal
13450,Normal
13451,Normal
13452,Normal
13453,Normal
13454,Normal
13455,Normal
13456,Normal
13457,Normal
13458,Normal
13459,Normal
13460,Normal
13461,Normal
13462,Normal
13463,Normal
13464,Normal
13465,Normal
13466,Normal
13467,Normal
13468,Normal
13469,Normal
13470,Normal
13471,Normal
13472,Normal
13473,Normal
13474,Normal
13475,Normal
13476,Normal
13477,Normal
13478,Normal
13479,Normal
13480,Normal
13481,Normal
13482,Normal
13483,Normal
13484,Normal
13485,Normal
13486,Normal
13487,Normal
13488,Normal
13489,Normal
13490,Normal
13491,Normal
13492,Normal
13493,Normal
13494,Normal
13495,Normal
13496,Normal
13497,Normal
13498,Normal
13499,Normal
13500,Normal
13501,Normal
13502,Normal
13503,Normal
13504,Normal
13505,Normal
13506,Normal
13507,Normal
13508,Normal
13509,Normal
13510,Normal
13511,Normal
13512,Normal
13513,Normal
13514,Normal
13515,Normal
13516,Normal
13517,Normal
13518,Normal
13519,Normal
13520,Normal
13521,Normal
13522,Normal
13523,Normal
13524,Normal
13525,Normal
13526,Normal
13527,Normal
13528,Normal
13529,Normal
13530,Normal
13531,Normal
13532,Normal
13533,Normal
13534,Normal
13535,Normal
13536,Normal
13537,Normal
13538,Normal
13539,Normal
13540,Normal
13541,Normal
13542,Normal
13543,Normal
13544,Normal
13545,Normal
13546,Normal
13547,Normal
13548,Normal
13549,Normal
13550,Normal
13551,Normal
13552,Normal
13553,Normal
13554,Normal
13555,Normal
13556,Normal
13557,Normal
13558,Normal
13559,Normal
13560,Normal
13561,Normal
13562,Normal
13563,Normal
13564,Normal
13565,Normal
13566,Normal
13567,Normal
13568,Normal
13569,Normal
13570,Normal
13571,Normal
13572,Normal
13573,Normal
13574,Normal
13575,Normal
13576,Normal
13577,Normal
13578,Normal
13579,Normal
13580,Normal
13581,Normal
13582,Normal
13583,Normal
13584,Normal
13585,Normal
13586,Normal
13587,Normal
13588,Normal
13589,Normal
13590,Normal
13591,Normal
13592,Normal
13593,Normal
13594,Normal
13595,Normal
13596,Normal
13597,Normal
13598,Normal
13599,Normal
13600,Normal
13601,Normal
13602,Normal
13603,Normal
13604,Normal
13605,Normal
13606,Normal
13607,Normal
13608,Normal
13609,Normal
13610,Normal
13611,Normal
13612,Normal
13613,Normal
13614,Normal
13615,Normal
13616,Normal
13617,Normal
13618,Normal
13619,Normal
13620,Normal
13621,Normal
13622,Normal
13623,Normal
13624,Normal
13625,Normal
13626,Normal
13627,Normal
13628,Normal
13629,Normal
13630,Normal
13631,Normal
13632,Normal
13633,Normal
13634,Normal
13635,Normal
13636,Normal
13637,Normal
13638,Normal
13639,Normal
13640,Normal
13641,Normal
13642,Normal
13643,Normal
13644,Normal
13645,Normal
13646,Normal
13647,Normal
13648,Normal
13649,Normal
13650,Normal
13651,Normal
13652,Normal
13653,Normal
13654,Normal
13655,Normal
13656,Normal
13657,Normal
13658,Normal
13659,Normal
13660,Normal
13661,Normal
13662,Normal
13663,Normal
13664,Normal
13665,Normal
13666,Normal
13667,Normal
13668,Normal
13669,Normal
13670,Normal
13671,Normal
13672,Normal
13673,Normal
13674,Normal
13675,Normal
13676,Normal
13677,Normal
13678,Normal
13679,Normal
13680,Normal
13681,Normal
13682,Normal
13683,Normal
13684,Normal
13685,Normal
13686,Normal
13687,Normal
13688,Normal
13689,Normal
13690,Normal
13691,Normal
13692,Normal
13693,Normal
13694,Normal
13695,Normal
13696,Normal
13697,Normal
13698,Normal
13699,Normal
13700,Normal
13701,Normal
13702,Normal
13703,Normal
13704,Normal
13705,Normal
13706,Normal
13707,Normal
13708,Normal
13709,Normal
13710,Normal
13711,Normal
13712,Normal
13713,Normal
13714,Normal
13715,Normal
13716,Normal
13717,Normal
13718,Normal
13719,Normal
13720,Normal
13721,Normal
13722,Normal
13723,Normal
13724,Normal
13725,Normal
13726,Normal
13727,Normal
13728,Normal
13729,Normal
13730,Normal
13731,Normal
13732,Normal
13733,Normal
13734,Normal
13735,Normal
13736,Normal
13737,Normal
13738,Normal
13739,Normal
13740,Normal
13741,Normal
13742,Normal
13743,Normal
13744,Normal
13745,Normal
13746,Normal
13747,Normal
13748,Normal
13749,Normal
13750,Normal
13751,Normal
13752,Normal
13753,Normal
13754,Normal
13755,Normal
13756,Normal
13757,Normal
13758,Normal
13759,Normal
13760,Normal
13761,Normal
13762,Normal
13763,Normal
13764,Normal
13765,Normal
13766,Normal
13767,Normal
13768,Normal
13769,Normal
13770,Normal
13771,Normal
13772,Normal
13773,Normal
13774,Normal
13775,Normal
13776,Normal
13777,Normal
13778,Normal
13779,Normal
13780,Normal
13781,Normal
13782,Normal
13783,Normal
13784,Normal
13785,Normal
13786,Normal
13787,Normal
13788,Normal
13789,Normal
13790,Normal
13791,Normal
13792,Normal
13793,Normal
13794,Normal
13795,Normal
13796,Normal
13797,Normal
13798,Normal
13799,Normal
13800,Normal
13801,Normal
13802,Normal
13803,Normal
13804,Normal
13805,Normal
13806,Normal
13807,Normal
13808,Normal
13809,Normal
13810,Normal
13811,Normal
13812,Normal
13813,Normal
13814,Normal
13815,Normal
13816,Normal
13817,Normal
13818,Normal
13819,Normal
13820,Normal
13821,Normal
13822,Normal
13823,Normal
13824,Normal
13825,Normal
13826,Normal
13827,Normal
13828,Normal
13829,Normal
13830,Normal
13831,Normal
13832,Normal
13833,Normal
13834,Normal
13835,Normal
13836,Normal
13837,Normal
13838,Normal
13839,Normal
13840,Normal
13841,Normal
13842,Normal
13843,Normal
13844,Normal
13845,Normal
13846,Normal
13847,Normal
13848,Normal
13849,Normal
13850,Normal
13851,Normal
13852,Normal
13853,Normal
13854,Normal
13855,Normal
13856,Normal
13857,Normal
13858,Normal
13859,Normal
13860,Normal
13861,Normal
13862,Normal
13863,Normal
13864,Normal
13865,Normal
13866,Normal
13867,Normal
13868,Normal
13869,Normal
13870,Normal
13871,Normal
13872,Normal
13873,Normal
13874,Normal
13875,Normal
13876,Normal
13877,Normal
13878,Normal
13879,Normal
13880,Normal
13881,Normal
13882,Normal
13883,Normal
13884,Normal
13885,Normal
13886,Normal
13887,Normal
13888,Normal
13889,Normal
13890,Normal
13891,Normal
13892,Normal
13893,Normal
13894,Normal
13895,Normal
13896,Normal
13897,Normal
13898,Normal
13899,Normal
13900,Normal
13901,Normal
13902,Normal
13903,Normal
13904,Normal
13905,Normal
13906,Normal
13907,Normal
13908,Normal
13909,Normal
13910,Normal
13911,Normal
13912,Normal
13913,Normal
13914,Normal
13915,Normal
13916,Normal
13917,Normal
13918,Normal
13919,Normal
13920,Normal
13921,Normal
13922,Normal
13923,Normal
13924,Normal
13925,Normal
13926,Normal
13927,Normal
13928,Normal
13929,Normal
13930,Normal
13931,Normal
13932,Normal
13933,Normal
13934,Normal
13935,Normal
13936,Normal
13937,Normal
13938,Normal
13939,Normal
13940,Normal
13941,Normal
13942,Normal
13943,Normal
13944,Normal
13945,Normal
13946,Normal
13947,Normal
13948,Normal
13949,Normal
13950,Normal
13951,Normal
13952,Normal
13953,Normal
13954,Normal
13955,Normal
13956,Normal
13957,Normal
13958,Normal
13959,Normal
13960,Normal
13961,Normal
13962,Normal
13963,Normal
13964,Normal
13965,Normal
13966,Normal
13967,Normal
13968,Normal
13969,Normal
13970,Normal
13971,Normal
13972,Normal
13973,Normal
13974,Normal
13975,Normal
13976,Normal
13977,Normal
13978,Normal
13979,Normal
13980,Normal
13981,Normal
13982,Normal
13983,Normal
13984,Normal
13985,Normal
13986,Normal
13987,Normal
13988,Normal
13989,Normal
13990,Normal
13991,Normal
13992,Normal
13993,Normal
13994,Normal
13995,Normal
13996,Normal
13997,Normal
13998,Normal
13999,Normal
14000,Normal
14001,Normal
14002,Normal
14003,Normal
14004,Normal
14005,Normal
14006,Normal
14007,Normal
14008,Normal
14009,Normal
14010,Normal
14011,Normal
14012,Normal
14013,Normal
14014,Normal
14015,Normal
14016,Normal
14017,Normal
14018,Normal
14019,Normal
14020,Normal
14021,Normal
14022,Normal
14023,Normal
14024,Normal
14025,Normal
14026,Normal
14027,Normal
14028,Normal
14029,Normal
14030,Normal
14031,Normal
14032,Normal
14033,Normal
14034,Normal
14035,Normal
14036,Normal
14037,Normal
14038,Normal
14039,Normal
14040,Normal
14041,Normal
14042,Normal
14043,Normal
14044,Normal
14045,Normal
14046,Normal
14047,Normal
14048,Normal
14049,Normal
14050,Normal
14051,Normal
14052,Normal
14053,Normal
14054,Normal
14055,Normal
14056,Normal
14057,Normal
14058,Normal
14059,Normal
14060,Normal
14061,Normal
14062,Normal
14063,Normal
14064,Normal
14065,Normal
14066,Normal
14067,Normal
14068,Normal
14069,Normal
14070,Normal
14071,Normal
14072,Normal
14073,Normal
14074,Normal
14075,Normal
14076,Normal
14077,Normal
14078,Normal
14079,Normal
14080,Normal
14081,Normal
14082,Normal
14083,Normal
14084,Normal
14085,Normal
14086,Normal
14087,Normal
14088,Normal
14089,Normal
14090,Normal
14091,Normal
14092,Normal
14093,Normal
14094,Normal
14095,Normal
14096,Normal
14097,Normal
14098,Normal
14099,Normal
14100,Normal
14101,Normal
14102,Normal
14103,Normal
14104,Normal
14105,Normal
14106,Normal
14107,Normal
14108,Normal
14109,Normal
14110,Normal
14111,Normal
14112,Normal
14113,Normal
14114,Normal
14115,Normal
14116,Normal
14117,Normal
14118,Normal
14119,Normal
14120,Normal
14121,Normal
14122,Normal
14123,Normal
14124,Normal
14125,Normal
14126,Normal
14127,Normal
14128,Normal
14129,Normal
14130,Normal
14131,Normal
14132,Normal
14133,Normal
14134,Normal
14135,Normal
14136,Normal
14137,Normal
14138,Normal
14139,Normal
14140,Normal
14141,Normal
14142,Normal
14143,Normal
14144,Normal
14145,Normal
14146,Normal
14147,Normal
14148,Normal
14149,Normal
14150,Normal
14151,Normal
14152,Normal
14153,Normal
14154,Normal
14155,Normal
14156,Normal
14157,Normal
14158,Normal
14159,Normal
14160,Normal
14161,Normal
14162,Normal
14163,Normal
14164,Normal
14165,Normal
14166,Normal
14167,Normal
14168,Normal
14169,Normal
14170,Normal
14171,Normal
14172,Normal
14173,Normal
14174,Normal
14175,Normal
14176,Normal
14177,Normal
14178,Normal
14179,Normal
14180,Normal
14181,Normal
14182,Normal
14183,Normal
14184,Normal
14185,Normal
14186,Normal
14187,Normal
14188,Normal
14189,Normal
14190,Normal
14191,Normal
14192,Normal
14193,Normal
14194,Normal
14195,Normal
14196,Normal
14197,Normal
14198,Normal
14199,Normal
14200,Normal
14201,Normal
14202,Normal
14203,Normal
14204,Normal
14205,Normal
14206,Normal
14207,Normal
14208,Normal
14209,Normal
14210,Normal
14211,Normal
14212,Normal
14213,Normal
14214,Normal
14215,Normal
14216,Normal
14217,Normal
14218,Normal
14219,Normal
14220,Normal
14221,Normal
14222,Normal
14223,Normal
14224,Normal
14225,Normal
14226,Normal
14227,Normal
14228,Normal
14229,Normal
14230,Normal
14231,Normal
14232,Normal
14233,Normal
14234,Normal
14235,Normal
14236,Normal
14237,Normal
14238,Normal
14239,Normal
14240,Normal
14241,Normal
14242,Normal
14243,Normal
14244,Normal
14245,Normal
14246,Normal
14247,Normal
14248,Normal
14249,Normal
14250,Normal
14251,Normal
14252,Normal
14253,Normal
14254,Normal
14255,Normal
14256,Normal
14257,Normal
14258,Normal
14259,Normal
14260,Normal
14261,Normal
14262,Normal
14263,Normal
14264,Normal
14265,Normal
14266,Normal
14267,Normal
14268,Normal
14269,Normal
14270,Normal
14271,Normal
14272,Normal
14273,Normal
14274,Normal
14275,Normal
14276,Normal
14277,Normal
14278,Normal
14279,Normal
14280,Normal
14281,Normal
14282,Normal
14283,Normal
14284,Normal
14285,Normal
14286,Normal
14287,Normal
14288,Normal
14289,Normal
14290,Normal
14291,Normal
14292,Normal
14293,Normal
14294,Normal
14295,Normal
14296,Normal
14297,Normal
14298,Normal
14299,Normal
14300,Normal
14301,Normal
14302,Normal
14303,Normal
14304,Normal
14305,Normal
14306,Normal
14307,Normal
14308,Normal
14309,Normal
14310,Normal
14311,Normal
14312,Normal
14313,Normal
14314,Normal
14315,Normal
14316,Normal
14317,Normal
14318,Normal
14319,Normal
14320,Normal
14321,Normal
14322,Normal
14323,Normal
14324,Normal
14325,Normal
14326,Normal
14327,Normal
14328,Normal
14329,Normal
14330,Normal
14331,Normal
14332,Normal
14333,Normal
14334,Normal
14335,Normal
14336,Normal
14337,Normal
14338,Normal
14339,Normal
14340,Normal
14341,Normal
14342,Normal
14343,Normal
14344,Normal
14345,Normal
14346,Normal
14347,Normal
14348,Normal
14349,Normal
14350,Normal
14351,Normal
14352,Normal
14353,Normal
14354,Normal
14355,Normal
14356,Normal
14357,Normal
14358,Normal
14359,Normal
14360,Normal
14361,Normal
14362,Normal
14363,Normal
14364,Normal
14365,Normal
14366,Normal
14367,Normal
14368,Normal
14369,Normal
14370,Normal
14371,Normal
14372,Normal
14373,Normal
14374,Normal
14375,Normal
14376,Normal
14377,Normal
14378,Normal
14379,Normal
14380,Normal
14381,Normal
14382,Normal
14383,Normal
14384,Normal
14385,Normal
14386,Normal
14387,Normal
14388,Normal
14389,Normal
14390,Normal
14391,Normal
14392,Normal
14393,Normal
14394,Normal
14395,Normal
14396,Normal
14397,Normal
14398,Normal
14399,Normal
14400,Normal
14401,Normal
14402,Normal
14403,Normal
14404,Normal
14405,Normal
14406,Normal
14407,Normal
14408,Normal
14409,Normal
14410,Normal
14411,Normal
14412,Normal
14413,Normal
14414,Normal
14415,Normal
14416,Normal
14417,Normal
14418,Normal
14419,Normal
14420,Normal
14421,Normal
14422,Normal
14423,Normal
14424,Normal
14425,Normal
14426,Normal
14427,Normal
14428,Normal
14429,Normal
14430,Normal
14431,Normal
14432,Normal
14433,Normal
14434,Normal
14435,Normal
14436,Normal
14437,Normal
14438,Normal
14439,Normal
14440,Normal
14441,Normal
14442,Normal
14443,Normal
14444,Normal
14445,Normal
14446,Normal
14447,Normal
14448,Normal
14449,Normal
14450,Normal
14451,Normal
14452,Normal
14453,Normal
14454,Normal
14455,Normal
14456,Normal
14457,Normal
14458,Normal
14459,Normal
14460,Normal
14461,Normal
14462,Normal
14463,Normal
14464,Normal
14465,Normal
14466,Normal
14467,Normal
14468,Normal
14469,Normal
14470,Normal
14471,Normal
14472,Normal
14473,Normal
14474,Normal
14475,Normal
14476,Normal
14477,Normal
14478,Normal
14479,Normal
14480,Normal
14481,Normal
14482,Normal
14483,Normal
14484,Normal
14485,Normal
14486,Normal
14487,Normal
14488,Normal
14489,Normal
14490,Normal
14491,Normal
14492,Normal
14493,Normal
14494,Normal
14495,Normal
14496,Normal
14497,Normal
14498,Normal
14499,Normal
14500,Normal
14501,Normal
14502,Normal
14503,Normal
14504,Normal
14505,Normal
14506,Normal
14507,Normal
14508,Normal
14509,Normal
14510,Normal
14511,Normal
14512,Normal
14513,Normal
14514,Normal
14515,Normal
14516,Normal
14517,Normal
14518,Normal
14519,Normal
14520,Normal
14521,Normal
14522,Normal
14523,Normal
14524,Normal
14525,Normal
14526,Normal
14527,Normal
14528,Normal
14529,Normal
14530,Normal
14531,Normal
14532,Normal
14533,Normal
14534,Normal
14535,Normal
14536,Normal
14537,Normal
14538,Normal
14539,Normal
14540,Normal
14541,Normal
14542,Normal
14543,Normal
14544,Normal
14545,Normal
14546,Normal
14547,Normal
14548,Normal
14549,Normal
14550,Normal
14551,Normal
14552,Normal
14553,Normal
14554,Normal
14555,Normal
14556,Normal
14557,Normal
14558,Normal
14559,Normal
14560,Normal
14561,Normal
14562,Normal
14563,Normal
14564,Normal
14565,Normal
14566,Normal
14567,Normal
14568,Normal
14569,Normal
14570,Normal
14571,Normal
14572,Normal
14573,Normal
14574,Normal
14575,Normal
14576,Normal
14577,Normal
14578,Normal
14579,Normal
14580,Normal
14581,Normal
14582,Normal
14583,Normal
14584,Normal
14585,Normal
14586,Normal
14587,Normal
14588,Normal
14589,Normal
14590,Normal
14591,Normal
14592,Normal
14593,Normal
14594,Normal
14595,Normal
14596,Normal
14597,Normal
14598,Normal
14599,Normal
14600,Normal
14601,Normal
14602,Normal
14603,Normal
14604,Normal
14605,Normal
14606,Normal
14607,Normal
14608,Normal
14609,Normal
14610,Normal
14611,Normal
14612,Normal
14613,Normal
14614,Normal
14615,Normal
14616,Normal
14617,Normal
14618,Normal
14619,Normal
14620,Normal
14621,Normal
14622,Normal
14623,Normal
14624,Normal
14625,Normal
14626,Normal
14627,Normal
14628,Normal
14629,Normal
14630,Normal
14631,Normal
14632,Normal
14633,Normal
14634,Normal
14635,Normal
14636,Normal
14637,Normal
14638,Normal
14639,Normal
14640,Normal
14641,Normal
14642,Normal
14643,Normal
14644,Normal
14645,Normal
14646,Normal
14647,Normal
14648,Normal
14649,Normal
14650,Normal
14651,Normal
14652,Normal
14653,Normal
14654,Normal
14655,Normal
14656,Normal
14657,Normal
14658,Normal
14659,Normal
14660,Normal
14661,Normal
14662,Normal
14663,Normal
14664,Normal
14665,Normal
14666,Normal
14667,Normal
14668,Normal
14669,Normal
14670,Normal
14671,Normal
14672,Normal
14673,Normal
14674,Normal
14675,Normal
14676,Normal
14677,Normal
14678,Normal
14679,Normal
14680,Normal
14681,Normal
14682,Normal
14683,Normal
14684,Normal
14685,Normal
14686,Normal
14687,Normal
14688,Normal
14689,Normal
14690,Normal
14691,Normal
14692,Normal
14693,Normal
14694,Normal
14695,Normal
14696,Normal
14697,Normal
14698,Normal
14699,Normal
14700,Normal
14701,Normal
14702,Normal
14703,Normal
14704,Normal
14705,Normal
14706,Normal
14707,Normal
14708,Normal
14709,Normal
14710,Normal
14711,Normal
14712,Normal
14713,Normal
14714,Normal
14715,Normal
14716,Normal
14717,Normal
14718,Normal
14719,Normal
14720,Normal
14721,Normal
14722,Normal
14723,Normal
14724,Normal
14725,Normal
14726,Normal
14727,Normal
14728,Normal
14729,Normal
14730,Normal
14731,Normal
14732,Normal
14733,Normal
14734,Normal
14735,Normal
14736,Normal
14737,Normal
14738,Normal
14739,Normal
14740,Normal
14741,Normal
14742,Normal
14743,Normal
14744,Normal
14745,Normal
14746,Normal
14747,Normal
14748,Normal
14749,Normal
14750,Normal
14751,Normal
14752,Normal
14753,Normal
14754,Normal
14755,Normal
14756,Normal
14757,Normal
14758,Normal
14759,Normal
14760,Normal
14761,Normal
14762,Normal
14763,Normal
14764,Normal
14765,Normal
14766,Normal
14767,Normal
14768,Normal
14769,Normal
14770,Normal
14771,Normal
14772,Normal
14773,Normal
14774,Normal
14775,Normal
14776,Normal
14777,Normal
14778,Normal
14779,Normal
14780,Normal
14781,Normal
14782,Normal
14783,Normal
14784,Normal
14785,Normal
14786,Normal
14787,Normal
14788,Normal
14789,Normal
14790,Normal
14791,Normal
14792,Normal
14793,Normal
14794,Normal
14795,Normal
14796,Normal
14797,Normal
14798,Normal
14799,Normal
14800,Normal
14801,Normal
14802,Normal
14803,Normal
14804,Normal
14805,Normal
14806,Normal
14807,Normal
14808,Normal
14809,Normal
14810,Normal
14811,Normal
14812,Normal
14813,Normal
14814,Normal
14815,Normal
14816,Normal
14817,Normal
14818,Normal
14819,Normal
14820,Normal
14821,Normal
14822,Normal
14823,Normal
14824,Normal
14825,Normal
14826,Normal
14827,Normal
14828,Normal
14829,Normal
14830,Normal
14831,Normal
14832,Normal
14833,Normal
14834,Normal
14835,Normal
14836,Normal
14837,Normal
14838,Normal
14839,Normal
14840,Normal
14841,Normal
14842,Normal
14843,Normal
14844,Normal
14845,Normal
14846,Normal
14847,Normal
14848,Normal
14849,Normal
14850,Normal
14851,Normal
14852,Normal
14853,Normal
14854,Normal
14855,Normal
14856,Normal
14857,Normal
14858,Normal
14859,Normal
14860,Normal
14861,Normal
14862,Normal
14863,Normal
14864,Normal
14865,Normal
14866,Normal
14867,Normal
14868,Normal
14869,Normal
14870,Normal
14871,Normal
14872,Normal
14873,Normal
14874,Normal
14875,Normal
